"","index","employees.employee.employment.public.union.board.political.labor.employer.government","general.attorney.briefs.solicitor.argued.assistant.cause.curiae.brief.jr","communist.party.organization.board.foreign.registration.act.control.movement.organizations","school.religious.schools.student.establishment.religion.students.forum.program.university","grand.jury.press.information.footnote.privilege.news.criminal.sources.investigation","mr.debate.senator.clause.legislative.said.privilege.plaintiff.office.house","act.congress.committee.answer.service.inquiry.president.united.questions.security","opinion.filed.joined.district.post.respondents.held.argued.dissenting.jj","speech.government.interest.act.interests.governmental.opinion.case.united.states","advertising.commercial.speech.regulations.information.central.cable.marketing.interest.broadcasting","candidates.candidate.political.election.footnote.contributions.party.expenditures.contribution.campaign","injunction.review.maryland.district.restraint.prior.judicial.order.footnote.relief","limits.federal.election.buckley.bcra.contributions.campaign.political.candidates.candidate","affirmed.syllabus.decided.argued.freedom.held.act.law.case.reversed","false.statements.jury.damages.petitioner.malice.times.respondent.actual.trial","solicitation.charitable.fraud.paid.fee.organizations.requirement.telemarketers.circulators.north","flag.words.peace.conviction.ohio.convicted.conduct.street.symbol.group","obscene.obscenity.material.materials.film.sexual.standards.films.indecent.minors","religious.tax.prison.religion.inmates.rfra.exercise.burden.inmate.sales","ordinance.city.picketing.public.streets.ordinances.park.police.permit.regulation","syllabus","caseName"
"1",0,0,0.000503524672708963,0,0,0.00352467270896274,0.90281973816717,0,0.0221550855991944,0.00704934541792548,0,0.00453172205438067,0.00100704934541793,0,0.0040281973816717,0.0382678751258812,0,0.0100704934541793,0.00352467270896274,0.000503524672708963,0.00201409869083585,"syllabus1","ROBERT WHITE, PLAINTIFF IN ERROR, v. WILLIAM S. NICHOLLS, WILLIAM ROBINSON, OTHO M. LINTHICUM, EDWARD M. LINTHICUM, RAPHAEL SEMMES, PAUL STEVENS, AND CHARLES C. FULTON, DEFENDANTS IN ERROR."
"2",1,0.0208333333333333,0,0.118055555555556,0.00694444444444444,0,0,0.00694444444444444,0.0277777777777778,0.0555555555555556,0,0,0.277777777777778,0,0.486111111111111,0,0,0,0,0,0,"syllabus2","SMITH AND OTHERS, TRADING UNDER THE FIRM NAME OF STREET & SMITH, APPELLANTS, v. HITCHCOCK, POSTMASTER-GENERAL"
"3",2,0,0,0,0,0.0263157894736842,0.280701754385965,0.00292397660818713,0.10233918128655,0.00292397660818713,0,0,0,0.0584795321637427,0.225146198830409,0.274853801169591,0,0.0263157894736842,0,0,0,"syllabus3","BAKER v. WARNER"
"4",3,0,0,0.110091743119266,0,0.00114678899082569,0.0252293577981651,0,0.00344036697247706,0.018348623853211,0,0.0389908256880734,0.0263761467889908,0,0.127293577981651,0.00458715596330275,0.00114678899082569,0,0.604357798165138,0.0126146788990826,0.0263761467889908,"syllabus4","MUTUAL FILM CORPORATION v. INDUSTRIAL COMMISSION OF OHI"
"5",4,0.00746268656716418,0,0,0,0.119402985074627,0,0,0,0.00746268656716418,0.0298507462686567,0,0,0,0.783582089552239,0.0298507462686567,0,0,0.0223880597014925,0,0,"syllabus5","FOX v. STATE OF WASHINGTON"
"6",5,0,0,0,0,0.00581395348837209,0.116279069767442,0.00581395348837209,0.0348837209302326,0.0232558139534884,0,0,0.00581395348837209,0,0.633720930232558,0.116279069767442,0,0.0348837209302326,0,0.0232558139534884,0,"syllabus6","FROHWERK v. UNITED STATES"
"7",6,0,0.0173913043478261,0.0347826086956522,0,0,0,0.191304347826087,0.0173913043478261,0.0347826086956522,0,0,0,0,0.565217391304348,0.00869565217391304,0,0.130434782608696,0,0,0,"syllabus7","DEBS v. UNITED STATES"
"8",7,0,0,0,0,0,0.0241935483870968,0.233870967741935,0,0,0,0,0.00806451612903226,0,0.701612903225806,0,0,0.00806451612903226,0.0161290322580645,0,0.00806451612903226,"syllabus8","SCHENCK v. UNITED STATES"
"9",8,0,0,0,0,0,0,0,0.155172413793103,0.0689655172413793,0,0,0,0,0.689655172413793,0.0344827586206897,0,0.0344827586206897,0.0172413793103448,0,0,"syllabus9","SUGARMAN v. UNITED STATES"
"10",9,0,0,0.0113636363636364,0,0,0,0,0,0,0,0.0113636363636364,0,0,0.886363636363636,0.0113636363636364,0,0.0568181818181818,0,0.0113636363636364,0.0113636363636364,"syllabus10","ABRAMS et al. v. UNITED STATES"
"11",10,0,0,0.00427350427350427,0,0.00427350427350427,0,0,0.00427350427350427,0,0,0,0,0.00427350427350427,0.700854700854701,0.273504273504274,0,0.00854700854700855,0,0,0,"syllabus11","PIERCE et al. v. UNITED STATES"
"12",11,0,0.0138888888888889,0,0,0.0138888888888889,0.0416666666666667,0,0.222222222222222,0.0833333333333333,0,0,0,0,0.5,0.125,0,0,0,0,0,"syllabus12","GILBERT v. STATE OF MINNESOTA"
"13",12,0,0,0.0101010101010101,0.00505050505050505,0.0858585858585859,0,0.106060606060606,0,0.00505050505050505,0,0,0.267676767676768,0.0101010101010101,0.373737373737374,0.131313131313131,0,0,0,0,0.00505050505050505,"syllabus13","UNITED STATES ex rel. MILWAUKEE SOCIAL DEMOCRATIC PUBLISHING COMPANY v. BURLESON, POSTMASTER GENERAL OF THE UNITED STATES"
"14",13,0.00390625,0.01953125,0,0,0.01171875,0.05078125,0,0,0,0,0,0,0,0.72265625,0,0,0.1875,0,0.00390625,0,"syllabus14","GITLOW v. PEOPLE OF NEW YORK"
"15",14,0.010989010989011,0,0.0366300366300366,0,0.00366300366300366,0.00732600732600733,0.0146520146520147,0.0842490842490843,0.00732600732600733,0,0,0.043956043956044,0,0.73992673992674,0.00732600732600733,0.00366300366300366,0.0256410256410256,0.00366300366300366,0,0.010989010989011,"syllabus15","WHITNEY v. CALIFORNIA"
"16",15,0,0,0,0,0,0.0551724137931034,0.0275862068965517,0,0,0,0,0.0413793103448276,0,0.786206896551724,0.0689655172413793,0,0,0,0.0137931034482759,0.00689655172413793,"syllabus16","BURNS v. UNITED STATES"
"17",16,0.0111731843575419,0,0,0,0.00558659217877095,0.0502793296089385,0,0,0,0,0,0.0279329608938547,0.00558659217877095,0.843575418994413,0.0223463687150838,0,0.0279329608938547,0,0.00558659217877095,0,"syllabus17","FISKE v. KANSAS"
"18",17,0,0,0.0136986301369863,0,0.0228310502283105,0,0.0045662100456621,0,0.114155251141553,0,0,0,0.0319634703196347,0.479452054794521,0,0,0.333333333333333,0,0,0,"syllabus18","STROMBERG v. CALIFORNIA"
"19",18,0,0,0.00403225806451613,0,0.0483870967741935,0.0282258064516129,0,0,0,0,0,0.100806451612903,0,0.318548387096774,0.459677419354839,0,0.00403225806451613,0.00806451612903226,0.0282258064516129,0,"syllabus19","NEAR v. MINNESOTA EX REL. OLSON, COUNTY ATTORNEY"
"20",19,0,0,0,0,0,0.0196078431372549,0,0,0.00980392156862745,0,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.941176470588235,0,0,0,0,0,0,"syllabus20","DE JONGE v. OREGON"
"21",20,0,0,0.134831460674157,0,0,0,0,0,0.0337078651685393,0.0112359550561798,0,0,0,0.775280898876405,0,0,0.0449438202247191,0,0,0,"syllabus21","HERNDON v. LOWRY, SHERIFF"
"22",21,0.0206185567010309,0,0,0,0.0206185567010309,0,0,0,0,0.0103092783505155,0,0,0,0.587628865979381,0,0.0103092783505155,0,0.0927835051546392,0.0103092783505155,0.247422680412371,"syllabus22","LOVELL v. CITY OF GRIFFIN"
"23",22,0.0179282868525896,0,0.0099601593625498,0,0.00398406374501992,0.0836653386454183,0,0.0597609561752988,0.0099601593625498,0,0,0.00597609561752988,0.00398406374501992,0.633466135458167,0,0,0.00398406374501992,0,0,0.167330677290837,"syllabus23","HAGUE, MAYOR, et al. v. COMMITTEE FOR INDUSTRIAL ORGANIZATION et al."
"24",23,0.00485436893203883,0,0,0,0.0194174757281553,0.0485436893203883,0,0,0.0776699029126214,0,0,0,0,0.378640776699029,0,0.0194174757281553,0,0,0.00970873786407767,0.441747572815534,"syllabus24","SCHNEIDER v. STATE (TOWN OF IRVINGTON)"
"25",24,0,0,0.0522388059701493,0.298507462686567,0,0,0,0.0746268656716418,0.00746268656716418,0,0,0.0671641791044776,0,0.343283582089552,0,0,0.0671641791044776,0,0.0895522388059701,0,"syllabus25","MINERSVILLE SCHOOL DISTRICT, BOARD OF EDUCATION OF MINERSVILLE SCHOOL DISTRICT, et al. v. GOBITIS et al."
"26",25,0.0779661016949153,0.00338983050847458,0,0.00338983050847458,0.0169491525423729,0,0,0,0.125423728813559,0,0,0,0,0.589830508474576,0,0.00677966101694915,0.0711864406779661,0,0,0.105084745762712,"syllabus26","THORNHILL v. ALABAMA"
"27",26,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0,0,0.727272727272727,0,0.0454545454545455,0.0454545454545455,0,0,0.159090909090909,"syllabus27","CARLSON v. CALIFORNIA"
"28",27,0,0.00851063829787234,0.00425531914893617,0.0425531914893617,0,0.0170212765957447,0.00851063829787234,0,0,0,0,0.051063829787234,0,0.553191489361702,0.00851063829787234,0.00851063829787234,0.102127659574468,0,0.0468085106382979,0.148936170212766,"syllabus28","CANTWELL et al. v. CONNECTICUT"
"29",28,0,0,0,0,0,0.036231884057971,0,0,0,0,0,0,0,0.434782608695652,0,0,0,0,0,0.528985507246377,"syllabus29","COX et al. v. NEW HAMPSHIRE"
"30",29,0,0.0232558139534884,0,0.00581395348837209,0.156976744186047,0,0,0,0.168604651162791,0,0,0.00581395348837209,0,0.61046511627907,0.0232558139534884,0,0.00581395348837209,0,0,0,"syllabus30","BRIDGES v. CALIFORNIA"
"31",30,0.0921052631578947,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0.0131578947368421,0.815789473684211,0,0.0526315789473684,0.0131578947368421,0,0,0,"syllabus31","BAKERY & PASTRY DRIVERS & HELPERS LOCAL 802 OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS et al. v. WOHL et al."
"32",31,0,0,0,0.0298507462686567,0,0.0298507462686567,0,0.0746268656716418,0,0.0895522388059701,0,0.0149253731343284,0,0.358208955223881,0,0,0,0.0149253731343284,0,0.388059701492537,"syllabus32","VALENTINE, POLICE COMMISSIONER OF THE CITY OF NEW YORK, v. CHRESTENSEN"
"33",32,0,0,0.019047619047619,0,0,0,0,0.0285714285714286,0,0,0,0.00952380952380952,0.0380952380952381,0.333333333333333,0,0,0.571428571428571,0,0,0,"syllabus33","CHAPLINSKY v. NEW HAMPSHIRE"
"34",33,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0.333333333333333,0,0,0.119047619047619,0,0,0.476190476190476,"syllabus34","MARTIN v. CITY OF STRUTHERS"
"35",34,0,0.0447761194029851,0.0149253731343284,0,0,0.0149253731343284,0.0746268656716418,0.0298507462686567,0.17910447761194,0,0,0,0,0.208955223880597,0,0,0.343283582089552,0,0.0447761194029851,0.0447761194029851,"syllabus35","TAYLOR v. MISSISSIPPI"
"36",35,0,0.00970873786407767,0.0194174757281553,0.252427184466019,0,0,0.0485436893203883,0.087378640776699,0.0776699029126214,0,0,0,0,0.300970873786408,0,0,0.203883495145631,0,0,0,"syllabus36","WEST VIRGINIA STATE BOARD OF EDUCATION et al. v. BARNETTE et al."
"37",36,0,0,0.0390625,0,0,0.0390625,0,0,0,0.0078125,0.0078125,0,0,0.421875,0,0.0703125,0,0,0.1796875,0.234375,"syllabus37","MURDOCK v. PENNSYLVANIA (CITY OF JEANNETTE)"
"38",37,0,0,0,0,0,0,0.0166666666666667,0,0,0.0166666666666667,0,0,0,0.633333333333333,0,0,0.05,0,0.0666666666666667,0.216666666666667,"syllabus38","LARGENT v. TEXAS"
"39",38,0,0,0.237410071942446,0,0,0,0.129496402877698,0.0287769784172662,0.0143884892086331,0,0,0,0,0.482014388489209,0.079136690647482,0,0.0287769784172662,0,0,0,"syllabus39","VIERECK v. UNITED STATES"
"40",39,0,0.0229007633587786,0.0229007633587786,0.00763358778625954,0,0,0,0.404580152671756,0,0,0.00763358778625954,0,0,0.175572519083969,0.198473282442748,0.0152671755725191,0,0.0229007633587786,0.114503816793893,0.00763358778625954,"syllabus40","UNITED STATES v. BALLARD et al."
"41",40,0,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.447368421052632,0,0,0.0263157894736842,0.0263157894736842,0.210526315789474,0.263157894736842,"syllabus41","FOLLETT v. TOWN OF MCCORMICK"
"42",41,0.0727272727272727,0,0.0424242424242424,0,0.00606060606060606,0,0.00606060606060606,0.00606060606060606,0.121212121212121,0,0.0121212121212121,0.0181818181818182,0,0.642424242424242,0,0.0727272727272727,0,0,0,0,"syllabus42","THOMAS v. COLLINS, SHERIFF"
"43",42,0.0670731707317073,0,0.0365853658536585,0,0,0,0.26219512195122,0.0609756097560976,0.0365853658536585,0.00609756097560976,0.146341463414634,0.0975609756097561,0,0.280487804878049,0.00609756097560976,0,0,0,0,0,"syllabus43","UNITED STATES v. LOVETT"
"44",43,0,0,0,0.0396039603960396,0,0,0.0099009900990099,0,0.0198019801980198,0.0099009900990099,0,0,0,0.584158415841584,0,0.0396039603960396,0.0792079207920792,0,0.118811881188119,0.099009900990099,"syllabus44","TUCKER v. TEXAS"
"45",44,0.021505376344086,0,0,0,0,0,0.010752688172043,0,0,0,0,0,0,0.559139784946237,0,0,0,0,0,0.408602150537634,"syllabus45","MARSH v. ALABAMA"
"46",45,0.24,0.00235294117647059,0.0141176470588235,0,0,0.00470588235294118,0.0141176470588235,0.143529411764706,0.122352941176471,0,0.244705882352941,0.0164705882352941,0.00235294117647059,0.181176470588235,0,0,0.00705882352941176,0,0.00705882352941176,0,"syllabus46","UNITED PUBLIC WORKERS OF AMERICA (C. I. O.) ET AL. v. MITCHELL ET AL."
"47",46,0,0,0.0486111111111111,0,0.215277777777778,0,0,0.104166666666667,0.0416666666666667,0,0.00694444444444444,0,0,0.451388888888889,0.0972222222222222,0,0.0277777777777778,0,0.00694444444444444,0,"syllabus47","CRAIG ET AL. v. HARNEY, SHERIFF"
"48",47,0.105691056910569,0,0,0,0.00813008130081301,0.0121951219512195,0,0,0.158536585365854,0.109756097560976,0,0.032520325203252,0.00813008130081301,0.544715447154472,0,0,0,0.0203252032520325,0,0,"syllabus48","UNITED STATES v. PETRILLO"
"49",48,0,0,0,0,0,0.01,0,0.32,0.01,0.02,0.01,0.33,0,0.19,0.06,0.04,0,0,0,0.01,"syllabus49","DONALDSON, POSTMASTER GENERAL, v. READ MAGAZINE, INC. ET AL."
"50",49,0.0223463687150838,0,0.0167597765363128,0.553072625698324,0,0,0,0.0670391061452514,0,0,0.0111731843575419,0,0,0.301675977653631,0,0.00558659217877095,0.0223463687150838,0,0,0,"syllabus50","ILLINOIS EX REL. McCOLLUM v. BOARD OF EDUCATION OF SCHOOL DISTRICT NO. 71, CHAMPAIGN COUNTY, ILLINOIS, ET AL."
"51",50,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.8375,0.0125,0,0.05,0.025,0.025,0,"syllabus51","WINTERS v. NEW YORK"
"52",51,0.00157977883096367,0.00315955766192733,0.0205371248025276,0,0.0126382306477093,0.00947867298578199,0,0,0.028436018957346,0,0.0205371248025276,0.004739336492891,0,0.238546603475513,0,0,0.0663507109004739,0.00315955766192733,0.00315955766192733,0.587677725118483,"syllabus52","SAIA v. NEW YORK"
"53",52,0,0,0,0,0.0185185185185185,0.0185185185185185,0,0,0,0,0,0,0,0.555555555555556,0.0185185185185185,0,0,0,0,0.388888888888889,"syllabus53","KOVACS v. COOPER, JUDGE"
"54",53,0.1,0,0,0,0.0333333333333333,0,0,0.0866666666666667,0,0,0.00666666666666667,0,0,0.66,0,0,0.0133333333333333,0,0,0.1,"syllabus54","GIBONEY ET AL. v. EMPIRE STORAGE & ICE CO."
"55",54,0,0,0,0,0.00735294117647059,0,0,0.0220588235294118,0,0,0,0,0,0.382352941176471,0.161764705882353,0,0.272058823529412,0,0,0.154411764705882,"syllabus55","TERMINIELLO v. CHICAGO"
"56",55,0,0.018018018018018,0,0,0,0,0,0,0,0,0,0,0,0.954954954954955,0,0,0,0,0.027027027027027,0,"syllabus56","COLE ET AL. v. ARKANSAS"
"57",56,0,0,0,0,0.0754716981132075,0.0188679245283019,0,0.113207547169811,0,0,0,0,0,0.490566037735849,0.0188679245283019,0.0188679245283019,0.0188679245283019,0.245283018867925,0,0,"syllabus57","UNITED STATES v. ALPERS"
"58",57,0.311170212765957,0.00265957446808511,0.210106382978723,0.0132978723404255,0,0,0.0106382978723404,0,0.11436170212766,0,0.0452127659574468,0.00531914893617021,0.0132978723404255,0.268617021276596,0.00265957446808511,0.00265957446808511,0,0,0,0,"syllabus58","AMERICAN COMMUNICATIONS ASSN., C. I. O., ET AL. v. DOUDS, REGIONAL DIRECTOR OF THE NATIONAL LABOR RELATIONS BOARD"
"59",58,0.145985401459854,0,0,0.0145985401459854,0,0,0,0.072992700729927,0,0,0,0,0,0.693430656934307,0,0,0.0072992700729927,0,0.0218978102189781,0.0437956204379562,"syllabus59","HUGHES ET AL. v. SUPERIOR COURT OF CALIFORNIA FOR CONTRA COSTA COUNTY"
"60",59,0.2,0,0.0222222222222222,0.0222222222222222,0,0,0.0444444444444444,0,0,0,0,0,0,0.622222222222222,0,0,0,0.0666666666666667,0.0222222222222222,0,"syllabus60","INTERNATIONAL BROTHERHOOD OF TEAMSTERS, ETC. UNION, LOCAL 309, ET AL. v. HANKE ET AL., DOING BUSINESS AS ATLAS AUTO REBUILD"
"61",60,0.326530612244898,0.0204081632653061,0.0102040816326531,0,0.0204081632653061,0.0204081632653061,0,0.0306122448979592,0.0408163265306122,0,0,0.0204081632653061,0.0102040816326531,0.408163265306122,0,0,0,0,0,0.0918367346938776,"syllabus61","BUILDING SERVICE EMPLOYEES INTERNATIONAL UNION, LOCAL 262, ET AL. v. GAZZAM"
"62",61,0,0,0,0,0,0,0,0.0121212121212121,0.0424242424242424,0,0,0.0848484848484849,0,0.206060606060606,0,0.0121212121212121,0.0848484848484849,0,0.0424242424242424,0.515151515151515,"syllabus62","NIEMOTKO v. MARYLAND"
"63",62,0.0102040816326531,0,0,0.0918367346938776,0.0102040816326531,0.0204081632653061,0,0,0,0,0,0.0102040816326531,0,0.387755102040816,0.0408163265306122,0,0,0,0,0.428571428571429,"syllabus63","KUNZ v. NEW YORK"
"64",63,0,0,0,0,0,0.0168067226890756,0,0.117647058823529,0.0168067226890756,0,0.0168067226890756,0,0,0.394957983193277,0,0,0.394957983193277,0,0,0.0420168067226891,"syllabus64","FEINER v. NEW YORK"
"65",64,0.444444444444444,0,0.282051282051282,0,0,0.00854700854700855,0.00854700854700855,0.162393162393162,0,0,0,0.0170940170940171,0,0.0598290598290598,0,0,0,0,0,0.0170940170940171,"syllabus65","NATIONAL LABOR RELATIONS BOARD v. HIGHLAND PARK MANUFACTURING CO."
"66",65,0,0.0158730158730159,0,0,0,0.293650793650794,0.198412698412698,0.277777777777778,0,0,0.00793650793650794,0,0,0.206349206349206,0,0,0,0,0,0,"syllabus66","TENNEY ET AL. v. BRANDHOVE"
"67",66,0,0,0.0548780487804878,0,0.0121951219512195,0.0670731707317073,0.0426829268292683,0.231707317073171,0,0,0,0,0,0.573170731707317,0,0,0.0121951219512195,0,0,0.00609756097560976,"syllabus67","DENNIS ET AL. v. UNITED STATES"
"68",67,0.00537634408602151,0,0,0.00537634408602151,0,0.0752688172043011,0,0,0.00537634408602151,0.021505376344086,0,0.00537634408602151,0,0.263440860215054,0,0.0752688172043011,0,0.0645161290322581,0.161290322580645,0.317204301075269,"syllabus68","BREARD v. ALEXANDRIA"
"69",68,0.152542372881356,0,0.139830508474576,0,0.0127118644067797,0,0.0593220338983051,0,0,0.00423728813559322,0.0169491525423729,0.0550847457627119,0,0.474576271186441,0,0.00423728813559322,0,0,0,0.0805084745762712,"syllabus69","GARNER ET AL. v. BOARD OF PUBLIC WORKS OF LOS ANGELES ET AL."
"70",69,0.0849056603773585,0,0.132075471698113,0.0754716981132075,0,0.0141509433962264,0,0.0141509433962264,0.00471698113207547,0,0,0,0,0.669811320754717,0,0,0,0,0,0.00471698113207547,"syllabus70","ADLER ET AL. v. BOARD OF EDUCATION OF THE CITY OF NEW YORK"
"71",70,0,0,0.141141141141141,0.00600600600600601,0,0,0.57957957957958,0.15015015015015,0.012012012012012,0,0.003003003003003,0.003003003003003,0,0.0900900900900901,0,0,0,0.012012012012012,0,0.003003003003003,"syllabus71","CARLSON ET AL. v. LANDON, DISTRICT DIRECTOR OF IMMIGRATION AND NATURALIZATION SERVICE"
"72",71,0,0,0.00819672131147541,0,0,0.0245901639344262,0.450819672131148,0.0491803278688525,0.00819672131147541,0.00819672131147541,0,0.131147540983607,0,0.319672131147541,0,0,0,0,0,0,"syllabus72","HARISIADES v. SHAUGHNESSY, DISTRICT DIRECTOR OF IMMIGRATION AND NATURALIZATION"
"73",72,0,0,0,0.00613496932515337,0,0.00613496932515337,0,0,0,0,0,0,0,0.680981595092024,0.153374233128834,0,0.141104294478528,0,0,0.0122699386503067,"syllabus73","BEAUHARNAIS v. ILLINOIS"
"74",73,0,0,0,0.00495049504950495,0.0099009900990099,0,0,0,0.202970297029703,0,0,0.0792079207920792,0,0.366336633663366,0,0,0,0.311881188118812,0,0.0247524752475248,"syllabus74","JOSEPH BURSTYN, INC. v. WILSON, COMMISSIONER OF EDUCATION OF NEW YORK, et al."
"75",74,0,0,0.125,0,0.00568181818181818,0.0227272727272727,0,0.0681818181818182,0,0,0,0.00568181818181818,0.0227272727272727,0.534090909090909,0,0.00568181818181818,0,0,0.198863636363636,0.0113636363636364,"syllabus75","KEDROFF ET AL. v. SAINT NICHOLAS CATHEDRAL OF THE RUSSIAN ORTHODOX CHURCH IN NORTH AMERICA"
"76",75,0.205128205128205,0,0.128205128205128,0.00854700854700855,0,0,0,0,0,0,0.0854700854700855,0,0,0.521367521367521,0,0.0341880341880342,0,0.00854700854700855,0.00854700854700855,0,"syllabus76","WIEMAN et al. v. UPDEGRAFF et al."
"77",76,0,0,0,0.075,0.125,0,0,0,0,0,0,0.025,0,0.4,0,0,0,0,0,0.375,"syllabus77","FOWLER v. RHODE ISLAND"
"78",77,0,0,0,0,0.0434782608695652,0,0,0.0124223602484472,0,0,0.0124223602484472,0,0,0.602484472049689,0,0,0,0,0.0248447204968944,0.304347826086957,"syllabus78","POULOS v. NEW HAMPSHIRE"
"79",78,0.0384615384615385,0.153846153846154,0,0,0,0.0384615384615385,0.0384615384615385,0.115384615384615,0,0,0,0,0,0.230769230769231,0,0,0,0.384615384615385,0,0,"syllabus79","SUPERIOR FILMS, INC. v. DEPARTMENT OF EDUCATION OF OHIO, DIVISION OF FILM CENSORSHIP, HISSONG, SUPERINTENDENT"
"80",79,0,0,0.0666666666666667,0,0,0,0,0.00555555555555556,0.238888888888889,0.00555555555555556,0.15,0,0.0777777777777778,0.377777777777778,0,0.05,0,0,0.0277777777777778,0,"syllabus80","UNITED STATES v. HARRISS et al."
"81",80,0.20253164556962,0,0.181434599156118,0,0,0,0,0.312236286919831,0,0,0.0421940928270042,0.122362869198312,0,0.122362869198312,0.0126582278481013,0,0,0,0,0.00421940928270042,"syllabus81","PETERS v. HOBBY et al."
"82",81,0,0,0.0169491525423729,0.0338983050847458,0,0,0,0,0.0508474576271186,0.0169491525423729,0.0338983050847458,0.0169491525423729,0.0169491525423729,0.627118644067797,0.0847457627118644,0,0,0,0,0.101694915254237,"syllabus82","PENNSYLVANIA v. NELSON"
"83",82,0,0,0.02,0,0,0,0,0,0.06,0.02,0,0,0.02,0.4,0,0,0,0.4,0,0.08,"syllabus83","BUTLER v. MICHIGAN"
"84",83,0.133333333333333,0,0,0,0,0.025,0,0.116666666666667,0.025,0.0916666666666667,0.225,0,0,0.383333333333333,0,0,0,0,0,0,"syllabus84","UNITED STATES v. INTERNATIONAL UNION UNITED AUTOMOBILE, AIRCRAFT AND AGRICULTURAL IMPLEMENT WORKERS OF AMERICA (UAW-CIO)"
"85",84,0,0,0,0,0.048582995951417,0,0.6417004048583,0,0.137651821862348,0.00202429149797571,0.00404858299595142,0,0,0.159919028340081,0,0.00607287449392713,0,0,0,0,"syllabus85","WATKINS v. UNITED STATES"
"86",85,0,0,0,0.00709219858156028,0,0.113475177304965,0.205673758865248,0.361702127659574,0.0425531914893617,0,0,0.00709219858156028,0,0.26241134751773,0,0,0,0,0,0,"syllabus86","SWEEZY v. NEW HAMPSHIRE, BY WYMAN, ATTORNEY GENERAL"
